t,angle,iteration
13.96331,0,1360

13.97157,0,1361

13.98369,8,1362

13.99168,18,1363

14.00365,28,1364

14.01158,37,1365

14.02368,46,1366

14.03131,56,1367

14.04331,66,1368

14.05163,75,1369

14.06368,85,1370

14.07168,91,1371

14.08368,90,1372

14.09169,91,1373

14.10731,91,1374

14.11543,84,1375

14.12758,76,1376

14.13559,67,1377

14.14758,58,1378

14.15557,49,1379

14.16758,39,1380

14.17557,30,1381

14.18757,21,1382

14.19556,12,1383

14.20758,2,1384

14.21558,0,1385

14.22758,7,1386

14.23558,16,1387

14.24758,25,1388

14.25559,35,1389

14.27131,45,1390

14.27931,54,1391

14.29131,64,1392

14.30368,73,1393

14.31163,83,1394

14.32367,92,1395

14.33169,90,1396

14.34365,91,1397

14.35165,91,1398

14.36366,85,1399

14.37158,76,1400

14.38358,67,1401

14.39159,58,1402

14.40358,49,1403

14.41158,40,1404

14.42352,30,1405

14.43534,22,1406

14.44731,12,1407

14.45531,2,1408

14.46765,1,1409

14.47538,4,1410

14.48766,14,1411

14.49567,23,1412

14.50768,32,1413

14.51531,42,1414

14.52769,52,1415

14.53568,61,1416

14.54744,71,1417

14.55559,80,1418

14.56759,90,1419

14.5756,91,1420

14.58758,91,1421

14.59531,91,1422

14.61131,88,1423

14.61932,78,1424

14.63153,68,1425

14.63963,59,1426

14.65159,51,1427

14.6596,41,1428

14.67219,32,1429

14.68018,23,1430

14.69223,14,1431

14.70051,4,1432

14.71248,1,1433

14.72052,3,1434

14.73252,13,1435

14.74052,22,1436

14.75248,31,1437

14.76051,41,1438

14.77251,51,1439

14.78082,60,1440

14.7934,70,1441

14.80141,79,1442

14.8132,89,1443

14.82114,91,1444

14.83345,91,1445

14.84152,91,1446

14.85353,91,1447

14.86514,81,1448

14.87714,72,1449

14.88514,62,1450

14.89751,53,1451

14.90552,44,1452

14.91752,35,1453

14.9295,26,1454

14.93752,16,1455

14.94949,7,1456

14.95751,0,1457

14.96547,1,1458

14.97751,10,1459

14.98946,21,1460

14.99749,30,1461

15.00942,39,1462

15.01752,49,1463

15.03315,58,1464

15.04115,68,1465

15.05314,78,1466

15.06114,87,1467

15.07349,90,1468

15.08152,91,1469

15.09351,91,1470

15.10152,91,1471

15.11346,83,1472

15.12151,75,1473

15.13351,65,1474

15.14165,56,1475

15.15431,47,1476

15.16233,37,1477

15.17431,29,1478

15.18232,19,1479

15.19432,9,1480

15.20231,1,1481

