t,angle,iteration
1.27227,91,1483
1.28431,91,1484
1.2923,91,1485
1.30429,91,1486
1.31625,91,1487
1.3242,89,1488
1.3363,82,1489
1.34432,76,1490
1.35593,71,1491
1.37199,65,1492
1.38021,59,1493
1.3923,53,1494
1.4003,47,1495
1.4123,41,1496
1.42428,35,1497
1.43231,29,1498
1.4443,23,1499
1.45223,17,1500
1.46428,11,1501
1.47631,5,1502
1.4843,0,1503
1.4963,1,1504
1.5043,5,1505
1.51629,11,1506
1.53193,17,1507
1.53993,23,1508
1.55224,28,1509
1.5603,34,1510
1.57226,40,1511
1.5843,46,1512
1.5923,52,1513
1.60426,57,1514
1.61627,63,1515
1.62431,69,1516
1.63631,75,1517
1.64415,81,1518
1.65622,86,1519
1.66823,91,1520
1.6763,91,1521
1.68822,91,1522
1.69993,91,1523
1.71198,91,1524
1.72393,91,1525
1.73228,91,1526
1.74431,86,1527
1.75231,81,1528
1.76417,75,1529
1.77619,69,1530
1.78412,63,1531
1.79621,57,1532
1.80421,51,1533
1.81595,45,1534
1.8282,39,1535
1.8362,33,1536
1.8482,27,1537
1.85997,21,1538
1.87193,15,1539
1.88393,9,1540
1.89209,3,1541
1.90421,1,1542
1.9163,6,1543
1.92421,12,1544
1.9363,18,1545
1.94429,24,1546
1.9563,29,1547
