t,angle,iteration
13.79755,0,1431
13.80924,7,1432
13.81722,15,1433
13.82953,25,1434
13.83844,35,1435
13.85001,44,1437
13.8589,53,1438
13.87134,63,1439
13.87973,73,1440
13.8917,82,1441
13.89978,91,1442
13.91224,91,1443
13.9203,90,1444
13.93258,91,1445
13.94095,87,1446
13.95315,78,1447
13.96155,68,1448
13.97293,59,1449
13.9819,51,1450
13.99396,42,1451
14.00243,32,1452
14.01468,23,1453
14.02241,14,1454
14.03507,5,1455
14.04296,1,1456
14.05529,3,1457
14.06295,13,1458
14.076,22,1459
14.08344,31,1460
14.0964,41,1461
14.10438,51,1462
14.11639,60,1463
14.12436,69,1464
14.1373,79,1465
14.14531,88,1466
14.15724,90,1467
14.16525,91,1468
14.17819,91,1470
14.19015,90,1471
14.19813,81,1472
14.2101,72,1473
14.21907,62,1474
14.23105,53,1475
14.23902,44,1476
14.25199,35,1477
14.25997,26,1478
14.27193,16,1479
14.27991,8,1480
14.29288,0,1481
14.30086,1,1482
14.31282,9,1483
14.3238,19,1484
14.33377,29,1485
14.34179,38,1486
14.35471,47,1487
14.3627,57,1488
14.37466,66,1489
14.38264,76,1490
14.39461,85,1491
14.40458,90,1492
14.41555,90,1493
14.42356,91,1494
14.43554,91,1495
14.44447,83,1496
14.45644,74,1497
14.46442,65,1498
14.47639,56,1499
14.48536,46,1500
14.49734,37,1501
14.50534,29,1502
14.51828,19,1503
14.52626,9,1504
14.53822,1,1505
14.5462,0,1506
14.55917,8,1507
14.56718,16,1508
14.57915,25,1509
14.58713,35,1510
14.60006,44,1511
14.60804,54,1512
14.62,64,1513
14.62852,73,1514
14.64049,82,1515
14.64947,92,1516
14.66143,91,1518
14.66941,90,1519
14.68141,91,1520
14.68939,87,1521
14.70236,78,1522
14.71034,69,1523
14.72227,59,1525
14.73125,51,1526
14.74325,42,1527
14.75119,32,1528
14.76316,23,1529
14.77214,14,1530
14.7841,5,1532
14.79208,1,1533
14.80405,6,1534
14.81303,15,1535
14.825,23,1536
14.83298,33,1537
14.84594,43,1538
14.85396,52,1539
14.86592,61,1540
14.87786,71,1541
14.88683,80,1542
14.89883,90,1543
14.90682,91,1544
14.91874,91,1545
14.92772,91,1546
14.93969,87,1547
14.94767,77,1548
14.96064,68,1549
14.96861,59,1550
14.98058,51,1551
14.98856,41,1552
15.00252,32,1553
15.00954,23,1554
15.02151,14,1555
15.02949,5,1556
15.04242,1,1557
15.05039,3,1558
15.06236,13,1559
15.07034,22,1560
15.0833,31,1561
15.09129,41,1562
15.10325,51,1563
15.11223,59,1564
15.1242,69,1565
15.13218,79,1566
15.14414,88,1567
15.15312,90,1568
15.16509,91,1569
15.17306,91,1570
15.18603,90,1571
15.19401,81,1572
15.20598,71,1573
15.21396,62,1574
15.22692,52,1575
15.2349,44,1576
15.24688,35,1577
15.25476,25,1578
15.26769,16,1579
15.27567,8,1580
15.28764,0,1581
